,Unnamed: 0,purchases,time_spent,n_visits,customer_group_2,customer_group_3,customer_group_4,customer_group_5,customer_group_6,customer_group_7,customer_group_8,customer_group_9,onboarding_True
637,0.2204845636496232,0.6080652956254038,0.5142441664634219,0.2343644665790297,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2500,0.8503362774491533,0.3837629823732406,0.240612031528792,0.1874915732632238,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2434,0.8311319990276316,0.6080652956254038,0.3342622884171495,0.7499662930528953,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2123,0.7255489830645815,0.6080652956254038,0.3376657566225032,0.3749831465264476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2809,0.95510898630581,0.6080652956254038,0.4306010796043433,0.4687289331580596,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1835,0.6229641033951868,0.3837629823732406,0.0,0.1874915732632238,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1487,0.5038489587553683,0.3837629823732406,0.6269251716930104,0.5156018264738655,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2398,0.8169516246657483,0.4959141389993221,0.3502011990255917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1822,0.6173729843610729,0.3837629823732406,0.5397360191593967,0.1874915732632238,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2537,0.8631391297301678,0.3837629823732406,0.9952260571673092,0.1874915732632238,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2562,0.8731059071388056,0.832367608877567,0.2009322983714478,0.3281102532106417,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
138,0.0431083380601247,0.7202164522514855,0.3149030289134256,0.2812373598948357,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2640,0.899521918807228,0.832367608877567,0.2660014325670792,0.1406186799474178,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2202,0.7513167490478893,1.0,0.2392472644980796,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1976,0.6757150960213921,0.9445187655036484,0.1908735463034103,0.6562205064212835,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2306,0.7884288145207033,0.7202164522514855,0.7065464366274083,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1867,0.6328498500931854,0.7202164522514855,0.2286347010357809,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1471,0.498176809010615,0.6080652956254038,0.7064425119387372,0.6093476131054775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
17,0.0034032898468519,0.832367608877567,0.0992787848794889,0.0468728933158059,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2295,0.7843772789887368,0.3837629823732406,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
457,0.153877319504092,1.0,0.7589864429534119,0.0937457866316119,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2879,0.9799043837614456,0.6080652956254038,0.6109700749343236,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1342,0.4521513653674742,0.4959141389993221,0.5968302721764478,0.4687289331580596,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
460,0.1552548415849607,0.271611825747159,0.3617502071718843,0.3749831465264476,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1437,0.4882100316019771,0.271611825747159,0.3885031670233054,0.2812373598948357,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1345,0.4535288874483429,0.9445187655036484,0.7452801197967696,0.3749831465264476,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1253,0.4190908354266267,0.4959141389993221,0.7796577436338668,0.2343644665790297,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2073,0.7119358236771737,0.4959141389993221,0.0,0.1406186799474178,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2196,0.7496961348351026,0.832367608877567,0.8636206197433305,0.6093476131054775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
646,0.2224293007049671,0.4959141389993221,0.0350305278642046,0.0937457866316119,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1311,0.4398346973502957,0.1594606691210773,1.0000000000000004,0.5624747197896716,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2304,0.7872943845717527,0.271611825747159,0.1141924900260891,0.0468728933158059,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2612,0.8885827728709181,0.3837629823732406,0.4318546223558277,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
590,0.2067093428409367,1.0,0.2064941559980613,0.6562205064212835,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2848,0.9702617291953652,0.6080652956254038,0.2402054409602128,0.1406186799474178,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
842,0.2871728385057936,0.4959141389993221,0.6056730409878961,0.0468728933158059,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1847,0.6268535775058748,0.271611825747159,0.1402335203660478,0.5156018264738655,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
932,0.3163438943359533,0.9445187655036484,0.3577871442606475,0.5624747197896716,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2345,0.7983145612187019,0.4959141389993221,0.7595260837123976,0.4687289331580596,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1381,0.4666558625719147,0.9445187655036484,0.1912078752338257,0.6562205064212835,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1598,0.5406369013856253,0.4959141389993221,0.6650752219527645,0.0937457866316119,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2463,0.83858682440645,0.271611825747159,0.3311451784084629,0.3749831465264476,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2648,0.9020338708370472,0.7202164522514855,0.5915381479369217,0.7030933997370894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1694,0.5716716635604895,0.1594606691210773,0.4764926858429974,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
377,0.1264079085973584,0.271611825747159,1.0000000000000004,0.5624747197896716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2820,0.9584312454420226,1.0,0.5593563761548555,0.5624747197896716,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
883,0.3005429057612835,0.3837629823732406,0.7883938879946779,0.6562205064212835,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2898,0.9860627177700348,0.3837629823732406,0.4102219398815938,0.3749831465264476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1363,0.4596872214569322,0.271611825747159,0.1737538985384277,0.2812373598948357,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
528,0.1842638359938416,1.0,0.059188653869334,0.5156018264738655,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2495,0.8484725711044486,0.6080652956254038,0.5466520503839032,0.9374578663161192,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2885,0.9817680901061504,0.3837629823732406,0.0,0.5624747197896716,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
773,0.261891256786322,0.3837629823732406,1.0000000000000004,0.5156018264738655,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1736,0.5868244064500446,0.7202164522514855,0.649396618082855,0.0937457866316119,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
857,0.2932501418037436,0.3837629823732406,0.1253800402487352,0.0937457866316119,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1638,0.552548415849607,0.7202164522514855,0.112461394515015,0.7030933997370894,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2578,0.8780487804878049,0.1594606691210773,0.7092665339197057,0.6093476131054775,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2477,0.8426383599384167,0.3837629823732406,0.3711641195598267,0.2343644665790297,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
851,0.2902520055100883,0.271611825747159,0.2207693830637085,0.0468728933158059,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1877,0.6368203549145126,0.271611825747159,0.5326932199312249,0.2812373598948357,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1523,0.5163276881938255,0.3837629823732406,0.5056526569140702,0.3281102532106417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2390,0.8153310104529617,0.1594606691210773,0.9049437055098032,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2620,0.89198606271777,0.832367608877567,0.6528542494439318,0.7499662930528953,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2111,0.7232801231666802,0.7202164522514855,0.2254565665468586,0.0468728933158059,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
610,0.2118953083218539,0.4959141389993221,0.4279586960518502,0.3749831465264476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2394,0.816384409691273,0.6080652956254038,0.4972696099739315,0.2812373598948357,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2569,0.8757799205899036,0.6080652956254038,0.4086895689604422,0.4218560398422536,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2723,0.926829268292683,0.271611825747159,0.3722462253991665,0.3281102532106417,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
609,0.2118142776112146,0.1594606691210773,0.9576342437850198,0.0937457866316119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2448,0.8355886881127949,0.3837629823732406,0.2701529190117391,0.2812373598948357,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
214,0.071955271047727,1.0,0.965947691233505,0.6093476131054775,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
753,0.2541123085649461,0.7202164522514855,0.3487134052899354,0.2812373598948357,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1501,0.5091969856575642,0.4959141389993221,0.3763573026661948,0.2343644665790297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1225,0.4088809658860708,0.7202164522514855,0.7923288686825964,0.1406186799474178,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1280,0.4284903978607892,0.1594606691210773,0.77718340059329,0.0937457866316119,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1469,0.4978526861680576,0.7202164522514855,0.9183963194055468,0.3281102532106417,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
759,0.2569483834373227,0.3837629823732406,0.6933960513620749,0.0937457866316119,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1595,0.5392593793047565,0.832367608877567,0.5662237879369001,0.0468728933158059,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1303,0.4367555303460011,0.4959141389993221,0.4529324311969582,0.4687289331580596,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2479,0.8430435134916133,0.4959141389993221,0.7191089304280425,0.4687289331580596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2065,0.7094238716473544,0.6080652956254038,0.3918441510920245,0.1406186799474178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
212,0.0713880560732517,0.832367608877567,0.6479370695178823,0.1406186799474178,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2104,0.7221456932177296,0.6080652956254038,0.4933523191105795,0.2812373598948357,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2829,0.963131026659104,0.7202164522514855,0.503418112867621,0.2343644665790297,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
760,0.2572725062798801,0.4959141389993221,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2647,0.901223563730654,0.6080652956254038,0.3377406791545243,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1518,0.5150311968235962,0.3837629823732406,0.8721848411737132,0.8905849730003133,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1261,0.420630418928774,0.6080652956254038,0.3896008440872345,0.8905849730003133,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1520,0.5156794425087109,0.7202164522514855,0.4500031579457029,0.3281102532106417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
682,0.2346649380115063,0.9445187655036484,0.5349223152396703,0.5156018264738655,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2354,0.8018799124868325,0.4959141389993221,0.4567334784199763,0.7499662930528953,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2459,0.8378575480106961,0.3837629823732406,0.5153395557421709,0.1406186799474178,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
337,0.1146584555546552,0.9445187655036484,0.5089146044155184,0.3281102532106417,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1144,0.3853820598006644,0.271611825747159,0.2461846311023348,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1328,0.4476136455716716,0.832367608877567,0.7220700339235431,0.7968391863687013,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2886,0.9825783972125436,0.1594606691210773,0.2393950503158453,0.7030933997370894,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2393,0.8160602868487157,0.271611825747159,0.4718372978249756,0.8905849730003133,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1477,0.5004456689085164,0.271611825747159,0.3735698262352875,0.1874915732632238,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785,0.6027064257353537,0.3837629823732406,0.8793822472896706,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
518,0.178024471274613,0.7202164522514855,0.350490727094161,0.5156018264738655,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1647,0.5565189206709343,1.0,0.4420325568059549,0.4218560398422536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1992,0.6817923993193421,0.3837629823732406,0.6722974656634326,0.5156018264738655,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1129,0.3793047565027145,0.3837629823732406,0.8524444528936233,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
657,0.2281824811603597,0.1594606691210773,0.195918175567392,0.2343644665790297,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
569,0.1982821489344461,0.6080652956254038,0.7232310133015964,0.0468728933158059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2706,0.9184831050968316,0.832367608877567,0.5140817234622244,0.0468728933158059,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1607,0.5433109148367232,0.6080652956254038,0.9043161648462608,0.3281102532106417,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1918,0.6535126813062151,0.271611825747159,0.3044901143580407,0.3749831465264476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1220,0.4081516894903168,0.3837629823732406,0.6419796129905131,0.6562205064212835,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2726,0.9281257596629124,0.0473095124949957,0.1718430758427835,0.4687289331580596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1179,0.3949436836561056,0.3837629823732406,0.2090077541379931,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2794,0.9517867271695972,0.271611825747159,0.9396754315278142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618,0.2138400453771979,0.6080652956254038,0.621455462192138,0.6093476131054775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1531,0.5194068551981201,0.271611825747159,0.0732525849661236,0.2812373598948357,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2662,0.9050320071307026,0.9445187655036484,0.2830454555632813,0.4687289331580596,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
476,0.1629527590956972,0.4959141389993221,0.7888600127645686,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2259,0.7722226723928369,0.271611825747159,0.8103074231162668,0.0468728933158059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1411,0.4789725305890933,0.832367608877567,1.0000000000000004,0.4218560398422536,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
505,0.1739729357426464,0.4959141389993221,0.6662759348787404,0.3281102532106417,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1224,0.4087999351754315,0.7202164522514855,0.3176672370228441,0.7030933997370894,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1418,0.4814034519082732,0.9445187655036484,0.9274176066070794,0.4218560398422536,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1205,0.4039380925370715,0.1594606691210773,0.5668791785043408,0.3281102532106417,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2692,0.9138643545903898,0.271611825747159,0.1393570947298039,0.3749831465264476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2265,0.7743294708694596,0.6080652956254038,0.4333357799687678,0.6562205064212835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229,0.076087837290333,0.7202164522514855,0.6935468731507717,0.5156018264738655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2437,0.8325095211085002,0.271611825747159,0.3565714660548362,0.5156018264738655,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1989,0.6807390000810307,0.9445187655036484,0.2488027323349002,0.5156018264738655,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1924,0.6557815412041164,0.271611825747159,0.784187942429103,0.5624747197896716,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1306,0.4376468681630338,0.7202164522514855,0.2383753271387485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1492,0.5065229722064662,0.3837629823732406,0.891899445373959,0.1406186799474178,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1933,0.6595899846041651,0.4959141389993221,0.2410032555321724,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1729,0.584474515841504,0.7202164522514855,0.2653268574774872,0.4218560398422536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
532,0.1858034194959889,0.832367608877567,0.1240076387008835,0.1406186799474178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2560,0.8723766307430517,0.6080652956254038,0.178983396001124,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1426,0.4838343732274532,0.6080652956254038,0.0227588747038214,0.2812373598948357,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1294,0.4322988412608378,0.271611825747159,1.0000000000000004,0.1406186799474178,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1683,0.5686735272668342,0.6080652956254038,0.465694485118342,0.2343644665790297,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
790,0.2676444372417146,0.4959141389993221,0.6630737958156585,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
750,0.2538692164330281,0.271611825747159,0.3688376069374746,0.6562205064212835,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2406,0.8214083137509116,0.7202164522514855,0.8416865729113301,0.2812373598948357,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2936,1.0,0.832367608877567,0.6436579840128891,0.7968391863687013,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
894,0.3025686735272668,0.6080652956254038,0.4027298541472528,0.4218560398422536,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
652,0.2254274369986224,0.832367608877567,0.5735699173738209,0.8905849730003133,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1419,0.4818896361721092,1.0,0.7843752694978008,0.4218560398422536,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2175,0.7418361559030873,0.3837629823732406,0.5280024917653292,0.4218560398422536,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2270,0.7770034843205575,0.9445187655036484,0.3724503004872708,0.4218560398422536,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2234,0.7626610485373957,0.4959141389993221,0.1501040547966168,0.1874915732632238,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1507,0.5119520298193015,0.271611825747159,0.9109167991252494,0.7968391863687013,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
198,0.0659589984604164,0.3837629823732406,0.4310516205178603,0.4687289331580596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2195,0.7493720119925452,0.7202164522514855,0.4632912414661927,0.1874915732632238,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1769,0.5974394295437971,0.6080652956254038,0.5594291171599135,0.0937457866316119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
287,0.0971558220565594,0.271611825747159,0.2486895530452044,0.4687289331580596,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
815,0.2772870918077951,0.4959141389993221,0.2575747933456909,0.4218560398422536,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
179,0.0598006644518272,0.4959141389993221,0.6302979029252489,0.1406186799474178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
591,0.206790373551576,0.6080652956254038,0.59727576080207,0.1406186799474178,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2077,0.713475407179321,0.271611825747159,0.3278821935470222,0.5156018264738655,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
294,0.1017745725630013,0.1594606691210773,0.7039706830206036,0.1406186799474178,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1221,0.4082327202009561,0.6080652956254038,0.4044938239375284,0.5624747197896716,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2861,0.9755287253869216,0.4959141389993221,0.6324911594045717,0.2812373598948357,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
178,0.0595575723199092,0.4959141389993221,0.5965355946457933,0.3749831465264476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
115,0.0343570213110769,0.7202164522514855,0.6996370631820596,0.3281102532106417,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2542,0.8658131431812658,0.7202164522514855,0.3422807477303582,0.1406186799474178,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
668,0.2324771088242443,0.271611825747159,0.4791436186632669,0.6093476131054775,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1697,0.5728060935094401,0.271611825747159,0.7425413261111027,0.0468728933158059,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2134,0.7276557815412041,0.3837629823732406,0.6676596457382242,0.6562205064212835,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
53,0.0153148043108338,0.7202164522514855,0.6709729519375469,0.7968391863687013,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1945,0.6633173972935743,0.6080652956254038,0.0861228287657667,0.8437120796845072,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2064,0.708613564540961,0.4959141389993221,1.0000000000000004,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1593,0.53885422575156,0.6080652956254038,0.6392533433835692,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
752,0.2540312778543068,0.4959141389993221,0.6169501953885441,0.2812373598948357,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2637,0.899035734543392,0.6080652956254038,0.4303745192320578,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1258,0.420144234664938,0.7202164522514855,0.2528604237125615,0.1874915732632238,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1790,0.6053804391864517,0.4959141389993221,0.7831733602436386,0.5624747197896716,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1457,0.4950166112956811,0.6080652956254038,0.7179736618106554,0.4687289331580596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1969,0.6732841747022122,0.271611825747159,0.757191356948963,0.0468728933158059,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
938,0.3175593549955433,0.9445187655036484,1.0000000000000004,0.0937457866316119,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2888,0.9831456121870188,0.6080652956254038,0.1811750709528694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1590,0.5385301029090026,0.271611825747159,0.5084567731763032,0.1874915732632238,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1942,0.6628312130297384,0.271611825747159,0.1011318169267441,0.0937457866316119,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2736,0.9312859573778464,0.7202164522514855,0.5225397098980853,0.6562205064212835,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
839,0.286524592820679,0.832367608877567,0.5509601408683293,0.3281102532106417,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1578,0.5360181508791833,1.0,0.5900271609351839,0.0937457866316119,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
565,0.1977959646706101,0.4959141389993221,0.4539334264409476,0.6093476131054775,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
334,0.1141722712908192,0.6080652956254038,0.2822067475548846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2927,0.997812170812738,0.6080652956254038,0.5191933009757959,0.8437120796845072,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2453,0.8369662101936635,0.7202164522514855,0.3997485334389221,0.3749831465264476,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2536,0.8629770683088891,0.0473095124949957,0.4224297492506794,0.2812373598948357,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2237,0.7640385706182644,0.7202164522514855,0.5417093621228384,0.1406186799474178,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1818,0.6138076330929423,0.4959141389993221,0.7876183744691163,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
726,0.2464954217648488,0.4959141389993221,0.4103080845196722,0.4218560398422536,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
